zip,city,state,country,timezone,latitude,longitude
02107,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02108,Boston,MA,"United States",America/New_York,42.357903,-71.06408
02109,Boston,MA,"United States",America/New_York,42.361477,-71.05417
02110,Boston,MA,"United States",America/New_York,42.356532,-71.05365
02111,Boston,MA,"United States",America/New_York,42.349838,-71.06101
02112,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02113,Boston,MA,"United States",America/New_York,42.365028,-71.05636
02114,Boston,MA,"United States",America/New_York,42.361792,-71.06774
02115,Boston,MA,"United States",America/New_York,42.34308,-71.09268
02116,Boston,MA,"United States",America/New_York,42.349622,-71.07372
02117,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02118,Boston,MA,"United States",America/New_York,42.338724,-71.07276
02119,Boston,MA,"United States",America/New_York,42.324511,-71.08455
02120,Boston,MA,"United States",America/New_York,42.332099,-71.09651
02121,Boston,MA,"United States",America/New_York,42.307448,-71.08127
02122,Boston,MA,"United States",America/New_York,42.296298,-71.05454
02123,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02124,Boston,MA,"United States",America/New_York,42.28713,-71.07156
02125,Boston,MA,"United States",America/New_York,42.316852,-71.05811
02126,Mattapan,MA,"United States",America/New_York,42.272098,-71.09426
02127,Boston,MA,"United States",America/New_York,42.33499,-71.04562
02128,Boston,MA,"United States",America/New_York,42.378297,-71.0255
02129,Charlestown,MA,"United States",America/New_York,42.378619,-71.06495
02130,"Jamaica Plain",MA,"United States",America/New_York,42.309998,-71.11171
02131,Roslindale,MA,"United States",America/New_York,42.284678,-71.13052
02132,"West Roxbury",MA,"United States",America/New_York,42.279432,-71.1598
02133,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02134,Allston,MA,"United States",America/New_York,42.355147,-71.13164
02135,Brighton,MA,"United States",America/New_York,42.348418,-71.15349
02136,"Hyde Park",MA,"United States",America/New_York,42.252198,-71.12593
02137,Readville,MA,"United States",America/New_York,42.338947,-70.919635
02138,Cambridge,MA,"United States",America/New_York,42.379146,-71.12803
02139,Cambridge,MA,"United States",America/New_York,42.364347,-71.10431
02140,Cambridge,MA,"United States",America/New_York,42.393327,-71.12837
02141,Cambridge,MA,"United States",America/New_York,42.370519,-71.08443
02142,Cambridge,MA,"United States",America/New_York,42.362297,-71.08412
02143,Somerville,MA,"United States",America/New_York,42.381929,-71.09908
02144,Somerville,MA,"United States",America/New_York,42.399546,-71.12165
02145,Somerville,MA,"United States",America/New_York,42.390846,-71.09225
02148,Malden,MA,"United States",America/New_York,42.428549,-71.06059
02149,Everett,MA,"United States",America/New_York,42.409916,-71.0522
02150,Chelsea,MA,"United States",America/New_York,42.396382,-71.03352
02151,Revere,MA,"United States",America/New_York,42.416247,-71.00525
02152,Winthrop,MA,"United States",America/New_York,42.373047,-70.97803
02153,Medford,MA,"United States",America/New_York,42.446396,-71.459405
02155,Medford,MA,"United States",America/New_York,42.419846,-71.10942
02156,"West Medford",MA,"United States",America/New_York,42.446396,-71.459405
02163,Boston,MA,"United States",America/New_York,42.367946,-71.12056
02169,Quincy,MA,"United States",America/New_York,42.250739,-70.99593
02170,Quincy,MA,"United States",America/New_York,42.267049,-71.01834
02171,Quincy,MA,"United States",America/New_York,42.284498,-71.02316
02176,Melrose,MA,"United States",America/New_York,42.459045,-71.06233
02180,Stoneham,MA,"United States",America/New_York,42.480145,-71.09835
02184,Braintree,MA,"United States",America/New_York,42.209555,-70.99968
02185,Braintree,MA,"United States",America/New_York,42.180048,-71.08923
02186,Milton,MA,"United States",America/New_York,42.253074,-71.07496
02187,"Milton Village",MA,"United States",America/New_York,42.180048,-71.08923
02188,Weymouth,MA,"United States",America/New_York,42.212866,-70.95872
02189,"East Weymouth",MA,"United States",America/New_York,42.2112,-70.93111
02190,"South Weymouth",MA,"United States",America/New_York,42.1711,-70.94597
02191,"North Weymouth",MA,"United States",America/New_York,42.242749,-70.94434
02196,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02199,Boston,MA,"United States",America/New_York,42.34713,-71.08234
02201,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02203,Boston,MA,"United States",America/New_York,42.361485,-71.060364
02204,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02205,Boston,MA,"United States",America/New_York,42.350334,-71.053877
02206,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02207,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02208,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02209,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02210,Boston,MA,"United States",America/New_York,42.347974,-71.04463
02211,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02212,Boston,MA,"United States",America/New_York,42.446396,-71.459405
02215,Boston,MA,"United States",America/New_York,42.346997,-71.10215
02216,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02217,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02222,Boston,MA,"United States",America/New_York,42.367797,-71.06282
02238,Cambridge,MA,"United States",America/New_York,42.446396,-71.459405
02239,Cambridge,MA,"United States",America/New_York,42.446396,-71.459405
02241,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02266,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02269,Quincy,MA,"United States",America/New_York,42.180048,-71.08923
02283,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02284,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02293,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02295,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02297,Boston,MA,"United States",America/New_York,42.338947,-70.919635
02301,Brockton,MA,"United States",America/New_York,42.0794,-71.03441
02302,Brockton,MA,"United States",America/New_York,42.08715,-71.00222
02303,Brockton,MA,"United States",America/New_York,41.970474,-70.701357
02304,Brockton,MA,"United States",America/New_York,41.970474,-70.701357
02305,Brockton,MA,"United States",America/New_York,41.970474,-70.701357
02322,Avon,MA,"United States",America/New_York,42.121932,-71.04522
02324,Bridgewater,MA,"United States",America/New_York,41.979501,-70.97215
02325,Bridgewater,MA,"United States",America/New_York,41.98725,-70.972786
02327,Bryantville,MA,"United States",America/New_York,42.040708,-70.827245
02330,Carver,MA,"United States",America/New_York,41.873697,-70.7656
02331,Duxbury,MA,"United States",America/New_York,41.970474,-70.701357
02332,Duxbury,MA,"United States",America/New_York,42.031371,-70.70105
02333,"East Bridgewater",MA,"United States",America/New_York,42.029083,-70.95227
02334,Easton,MA,"United States",America/New_York,42.023528,-71.132397
02337,Elmwood,MA,"United States",America/New_York,42.022225,-70.931588
02338,Halifax,MA,"United States",America/New_York,41.999851,-70.85395
02339,Hanover,MA,"United States",America/New_York,42.12867,-70.85913
02341,Hanson,MA,"United States",America/New_York,42.059434,-70.86205
02343,Holbrook,MA,"United States",America/New_York,42.148351,-71.01037
02344,Middleboro,MA,"United States",America/New_York,41.970474,-70.701357
02345,Manomet,MA,"United States",America/New_York,41.888198,-70.581029
02346,Middleboro,MA,"United States",America/New_York,41.889582,-70.89406
02347,Lakeville,MA,"United States",America/New_York,41.835094,-70.95973
02348,Lakeville,MA,"United States",America/New_York,41.970474,-70.701357
02349,Middleboro,MA,"United States",America/New_York,41.970474,-70.701357
02350,Monponsett,MA,"United States",America/New_York,42.018525,-70.847486
02351,Abington,MA,"United States",America/New_York,42.119534,-70.94787
02355,"North Carver",MA,"United States",America/New_York,41.916918,-70.801331
02356,"North Easton",MA,"United States",America/New_York,42.058507,-71.11309
02357,"North Easton",MA,"United States",America/New_York,42.064499,-71.087091
02358,"North Pembroke",MA,"United States",America/New_York,41.805219,-70.62642
02359,Pembroke,MA,"United States",America/New_York,42.065554,-70.80426
02360,Plymouth,MA,"United States",America/New_York,41.894676,-70.61999
02361,Plymouth,MA,"United States",America/New_York,41.970474,-70.701357
02362,Plymouth,MA,"United States",America/New_York,41.970474,-70.701357
02364,Kingston,MA,"United States",America/New_York,41.993102,-70.73827
02366,"South Carver",MA,"United States",America/New_York,41.854063,-70.66088
02367,Plympton,MA,"United States",America/New_York,41.968987,-70.80452
02368,Randolph,MA,"United States",America/New_York,42.173417,-71.04912
02370,Rockland,MA,"United States",America/New_York,42.129513,-70.91189
02375,"South Easton",MA,"United States",America/New_York,42.029749,-71.10191
02379,"West Bridgewater",MA,"United States",America/New_York,42.02195,-71.01878
02381,"White Horse Beach",MA,"United States",America/New_York,41.931602,-70.561051
02382,Whitman,MA,"United States",America/New_York,42.08235,-70.93734
02420,Lexington,MA,"United States",America/New_York,42.452895,-71.21619
02421,Lexington,MA,"United States",America/New_York,42.439295,-71.23553
02445,Brookline,MA,"United States",America/New_York,42.324397,-71.13933
02446,Brookline,MA,"United States",America/New_York,42.344747,-71.12141
02447,"Brookline Village",MA,"United States",America/New_York,42.180048,-71.08923
02451,Waltham,MA,"United States",America/New_York,42.393029,-71.24771
02452,Waltham,MA,"United States",America/New_York,42.392496,-71.22153
02453,Waltham,MA,"United States",America/New_York,42.370446,-71.23563
02454,Waltham,MA,"United States",America/New_York,42.356719,-71.250479
02456,Newton,MA,"United States",America/New_York,42.446396,-71.459405
02457,"Babson Park",MA,"United States",America/New_York,42.180048,-71.08923
02458,Newton,MA,"United States",America/New_York,42.354727,-71.18809
02459,"Newton Center",MA,"United States",America/New_York,42.321197,-71.193
02460,Newtonville,MA,"United States",America/New_York,42.352996,-71.20907
02461,"Newton Highlands",MA,"United States",America/New_York,42.31883,-71.20822
02462,"Newton Lower Falls",MA,"United States",America/New_York,42.331646,-71.25761
02464,"Newton Upper Falls",MA,"United States",America/New_York,42.311997,-71.22046
02465,"West Newton",MA,"United States",America/New_York,42.351046,-71.22677
02466,Auburndale,MA,"United States",America/New_York,42.345833,-71.24735
02467,"Chestnut Hill",MA,"United States",America/New_York,42.321997,-71.17314
02468,Waban,MA,"United States",America/New_York,42.325247,-71.2319
02471,Watertown,MA,"United States",America/New_York,42.446396,-71.459405
02472,Watertown,MA,"United States",America/New_York,42.371296,-71.18196
02474,Arlington,MA,"United States",America/New_York,42.419496,-71.15635
02475,"Arlington Heights",MA,"United States",America/New_York,42.446396,-71.459405
02476,Arlington,MA,"United States",America/New_York,42.416745,-71.17761
02477,Watertown,MA,"United States",America/New_York,42.446396,-71.459405
02478,Belmont,MA,"United States",America/New_York,42.391546,-71.17471
02479,Waverley,MA,"United States",America/New_York,42.446396,-71.459405
02481,"Wellesley HIlls",MA,"United States",America/New_York,42.313329,-71.27649
02482,Wellesley,MA,"United States",America/New_York,42.300096,-71.30336
02492,Needham,MA,"United States",America/New_York,42.278247,-71.23388
02493,Weston,MA,"United States",America/New_York,42.358663,-71.28831
02494,"Needham Heights",MA,"United States",America/New_York,42.29813,-71.23154
02495,Nonantum,MA,"United States",America/New_York,42.446396,-71.459405
02532,"Buzzards Bay",MA,"United States",America/New_York,41.751841,-70.59764
02534,Cataumet,MA,"United States",America/New_York,41.66566,-70.616
02535,Chilmark,MA,"United States",America/New_York,41.345578,-70.75145
02536,"East Falmouth",MA,"United States",America/New_York,41.578992,-70.5614
02537,"East Sandwich",MA,"United States",America/New_York,41.733837,-70.43754
02538,"East Wareham",MA,"United States",America/New_York,41.782915,-70.64881
02539,Edgartown,MA,"United States",America/New_York,41.380479,-70.52453
02540,Falmouth,MA,"United States",America/New_York,41.56105,-70.61968
02541,Falmouth,MA,"United States",America/New_York,41.799312,-70.308662
02542,"Buzzards Bay",MA,"United States",America/New_York,41.665605,-70.52456
02543,"Woods Hole",MA,"United States",America/New_York,41.526791,-70.66505
02552,Menemsha,MA,"United States",America/New_York,41.379836,-70.643092
02553,"Monument Beach",MA,"United States",America/New_York,41.67336,-70.608047
02554,Nantucket,MA,"United States",America/New_York,41.276758,-70.09089
02556,"North Falmouth",MA,"United States",America/New_York,41.6403,-70.63036
02557,"Oak Bluffs",MA,"United States",America/New_York,41.417376,-70.560032
02558,Onset,MA,"United States",America/New_York,41.746424,-70.65956
02559,Pocasset,MA,"United States",America/New_York,41.694132,-70.61706
02561,Sagamore,MA,"United States",America/New_York,41.770254,-70.533664
02562,"Sagamore Beach",MA,"United States",America/New_York,41.793263,-70.519584
02563,Sandwich,MA,"United States",America/New_York,41.735645,-70.48866
02564,Siasconset,MA,"United States",America/New_York,41.273949,-70.015545
